id,label,size
/sites/www.studenti.unige.it/files/corsi-perfezionamento/DD468_bando%20foto%20di%20scena.pdf,,1
/node/1446/,Corso di perfezionamento e aggiornamento professionale in fotografia,2500
/sites/www.studenti.unige.it/files/corsi-perfezionamento/2017_Bando%20foto%20base.pdf,,1
/node/1546/,Advanced Welding Engineering (MAWE) II edizioni,2829
/node/1619/,FROSIO Italia: formazione di ispettori di collaudo di cicli vernicianti per la protezione dalla corrosione (XI ed.),3400
/node/1548/,Appalti e contratti pubblici. Approfondimenti a livello applicativo e giurisprudenziale della disciplina in tema di appalti e contratti pubblici e quanto al relativo contenzioso (I ed.),2852
/node/1501/,Corso di formazione e qualificazione FROSIO Italia,2592
/node/659/,tasse,2192
/taxonomy/term/10/,II,11531
/node/885/,Cyber-Security and Data Protection,3479
/node/916/,System Engineering for Maritime Technologies - FORTEMARE,2766
/node/1072/,International Master in advanced aeshetic and restorative dentistry 2015/2016,2798
/node/1205/,Impiantistica industriale - MIPET (Mastering Industrial Plant Engineering & Technologies) VII Ed.,2821
/node/1393/,International Master in Advanced Aesthetic and Restorative Dentistry II edizione,2852
/node/1560/,Biologo nutrizionista esperto in approcci integrati alla salute umana. I ed.,2648
/node/1562/,Il Building information modelling (BIM) per l'approccio smart al processo edilizio. I ed.,2605
/area/scuola-di-scienze-umanistiche,Scuola di Scienze Umanistiche,4620
/node/1564/,"IAS - Inquinamento, Ambiente, Salute. I ed.",2604
/node/1567/,Management della trasformazione e qualità del prodotto ittico e agroalimentare - I ed.,2662
/node/1568/,Management of chemicals,2600
/node/1569/,Responsabili di struttura per l’accoglienza di rifugiati richiedenti asilo e titolari di protezione internazionale,2641
/node/1571/,"Ship Agency management, finance and operations - I ed.",2590
/node/1572/,System engineering for maritime technologies - FORTEMARE” III ed.,2986
/node/1580/,International Master in Implantology and Prosthodontics (I Ed.),2875
/node/1431/,Implantoprotesi (VI edizione),2842
/node/1469/,Criminologia e scienze psicoforensi - VII edizione,2811
/node/1470/,Oncoplastica mammaria e trattamenti integrati (IV Edizione),2851
/node/1477/,Hospitalist. Il governo della complessità in medicina interna ospedaliera,3259
/node/1509/,Clinica linfologica chirurgia dei linfatici e microchirurgia - XIII edizione,2906
/node/1552/,Psicologo per la presa in carico della famiglia con figlio autistico e l’organizzazione di percorsi psicoeducativi per adolescenti e adulti con ASD (Autism Spectrum Disorder) I ed.,2720
/node/1554/,"Esperto in Meeting Incentives Conferences Exhibitions (MICE): progettazione, gestione e realizzazione di eventi aggregativi, I ed.",2681
/node/1555/,"Internet of Things and Big Data, I ed.",3736
/node/1556/,"Cybersecurity and critical infrastructure protection, I Ed.",2959
/node/1215/,Geomatica Marina (tecnologie avanzate applicate nell'ambito marino),2562
/node/1230/,Global Rule of Law and Constitutional Democracy - VI edizione,2546
/node/1267/,"Clinica linfologica, chirurgia dei linfatici e microchirurgia  XII edizione",2848
/node/1268/,Master Universitario in Implantoprotesi V edizione,2827
/node/1284/,"Management of Chemicals (Reach): processi, controllo e gestione - ManChe",3214
/node/1341/,"Impiantistica Industriale - MIPET - Mastering Industrial Plant, Engineering & Technologies - VIII Edizione",2875
/node/1359/,Cyber security and data protection (III edizione),2862
/node/1371/,Global Rule of Law and Constitutional Democracy - VII Edizione,2788
/node/1389/,Indicazioni e tecniche di impianto dell'accesso vascolare in neonatologia e pediatria (I edizione),3213
/node/1087/,"Clinica Linfologica, chirurgia dei linfatici e microchirurgia XI edizione",3440
/node/1089/,Criminologia e scienze psicoforensi (VI ed.),3143
/node/1099/,Nanobiotechnolgy,2758
/node/1124/,Implantoprotesi (IV ed.),2753
/node/1134/,Emostasi e trombosi (IX edizione),3123
/node/1135/,Oncoplastica mammaria e trattamenti integrati (III Ed.),3620
/node/1136/,Advanced Welding Engineering (MAWE),3142
/node/1171/,Cyber- Security and Data Protection - II edizione,3497
/node/1197/,International Master in laser Dentistry - IV edizione,2787
/node/1026/,Scienze di Polizia,2518
/node/1033/,Global Rule of Law and Constitutional Democracy (Stato di diritto globale e democrazia costituzionale) V edizione,3193
/node/1038/,"Impiantistica industriale - MIPET - Mastering Industrial Plant, Engineering & Technologies",3184
/node/888/,System Engineering for Maritime Technologies - FORTEMARE,2768
/node/901/,System Engineering e project management - V edizione - a.a. 2014/2015,2806
/node/902/,Geomatica marina (Tecnologie avanzate applicate nell'ambito marino),2788
/node/903/,Advanced welding engineering,3121
/node/907/,"Impiantistica industriale - MIPET - Mastering industrial plant, engineering & technologies - V edizione",3240
/node/1534/,"Corso di formazione manageriale per il top management della sanità (Direttori Generali, Direttori Sanitari, Direttori Amministrativi e Direttori Sociosanitari)",2702
/sites/www.studenti.unige.it/files/amas%20top_management17.pdf,,1
